,SampleName,SpeciesID,SpecimenID,taxon,country,Elevation,Latitude,Longitude,class.dim2.n0,probass.dim2.n0.g1,probass.dim2.n0.g2,probass.dim2.n0.g3,probass.dim2.n0.g4,probass.dim2.n0.g5,probass.dim2.n0.g6,NMDS1.dim2.n0,NMDS2.dim2.n0,class.dim3.n0,probass.dim3.n0.g1,probass.dim3.n0.g2,probass.dim3.n0.g3,probass.dim3.n0.g4,probass.dim3.n0.g5,probass.dim3.n0.g6,probass.dim3.n0.g7,probass.dim3.n0.g8,probass.dim3.n0.g9,NMDS1.dim3.n0,NMDS2.dim3.n0,NMDS3.dim3.n0,class.dim4.n0,probass.dim4.n0.g1,probass.dim4.n0.g2,probass.dim4.n0.g3,probass.dim4.n0.g4,probass.dim4.n0.g5,probass.dim4.n0.g6,probass.dim4.n0.g7,probass.dim4.n0.g8,probass.dim4.n0.g9,probass.dim4.n0.g10,NMDS1.dim4.n0,NMDS2.dim4.n0,NMDS3.dim4.n0,NMDS4.dim4.n0,class.dim5.n0,probass.dim5.n0.g1,probass.dim5.n0.g2,probass.dim5.n0.g3,probass.dim5.n0.g4,probass.dim5.n0.g5,probass.dim5.n0.g6,probass.dim5.n0.g7,probass.dim5.n0.g8,probass.dim5.n0.g9,NMDS1.dim5.n0,NMDS2.dim5.n0,NMDS3.dim5.n0,NMDS4.dim5.n0,NMDS5.dim5.n0,class.dim6.n0,probass.dim6.n0.g1,probass.dim6.n0.g2,probass.dim6.n0.g3,probass.dim6.n0.g4,probass.dim6.n0.g5,probass.dim6.n0.g6,probass.dim6.n0.g7,probass.dim6.n0.g8,probass.dim6.n0.g9,NMDS1.dim6.n0,NMDS2.dim6.n0,NMDS3.dim6.n0,NMDS4.dim6.n0,NMDS5.dim6.n0,NMDS6.dim6.n0,class.dim7.n0,probass.dim7.n0.g1,probass.dim7.n0.g2,probass.dim7.n0.g3,probass.dim7.n0.g4,probass.dim7.n0.g5,probass.dim7.n0.g6,probass.dim7.n0.g7,probass.dim7.n0.g8,probass.dim7.n0.g9,probass.dim7.n0.g10,NMDS1.dim7.n0,NMDS2.dim7.n0,NMDS3.dim7.n0,NMDS4.dim7.n0,NMDS5.dim7.n0,NMDS6.dim7.n0,NMDS7.dim7.n0,class.dim8.n0,probass.dim8.n0.g1,probass.dim8.n0.g2,probass.dim8.n0.g3,probass.dim8.n0.g4,probass.dim8.n0.g5,probass.dim8.n0.g6,probass.dim8.n0.g7,probass.dim8.n0.g8,probass.dim8.n0.g9,probass.dim8.n0.g10,NMDS1.dim8.n0,NMDS2.dim8.n0,NMDS3.dim8.n0,NMDS4.dim8.n0,NMDS5.dim8.n0,NMDS6.dim8.n0,NMDS7.dim8.n0,NMDS8.dim8.n0
65,FZ422_E_alpina_Plate5,FZ422_E_alpina,FZ422,alpina,Chile,1259,-37.37805556,-71.36222222,2,0.040215458,0.959773206,3.66E-95,1.13E-05,3.88E-21,3.01E-233,0.078444192,-0.081578189,5,1.37E-07,1.72E-107,5.57E-09,2.15E-27,0.999999857,6.03E-12,2.58E-127,2.65E-93,4.54E-32,-0.039737218,-0.014745722,0.053926253,6,3.65E-123,8.93E-05,5.44E-07,1.46E-42,7.25E-22,0.999910205,2.05E-294,1.51E-18,6.01E-44,0,-0.015415434,-0.010067882,-0.031985417,0.015749162,5,4.04E-07,2.92E-134,7.91E-09,3.18E-24,0.999999588,0,1.46E-28,1.50E-43,0,-0.032524338,0.052506723,0.062695377,-0.001261037,-0.010163592,3,1.63E-163,1.05E-15,0.999999994,6.13E-09,4.22E-37,0,7.78E-61,2.08E-35,0,0.022611788,0.015591937,-0.024696283,-0.029599449,0.001393462,-0.022652601,4,1.94E-11,1.54E-150,3.63E-12,1,0,7.21E-98,3.80E-62,5.80E-34,0,0,-0.021724728,-0.017613013,0.026103529,-0.026417764,-0.002885626,-0.022974682,0.015773257,4,6.05E-10,1.65E-134,2.88E-13,0.999999999,0,1.08E-230,9.02E-27,2.50E-59,0,3.74E-143,-0.012549608,-0.026652736,0.021707621,-0.041295376,-0.011425991,-0.012820318,-0.018225837,0.050028946
66,FZ424_E_alpina_Plate4,FZ424_E_alpina,FZ424,alpina,Chile,1255,-37.37805556,-71.36222222,2,0.001075497,0.998877629,7.40E-80,4.69E-05,2.17E-24,0,0.046750587,-0.103009404,3,1.77E-10,1.12E-100,0.999988068,8.32E-55,1.19E-05,2.95E-11,6.39E-283,2.06E-50,1.09E-39,-0.022891417,-0.065465408,0.017977694,3,1.09E-108,0.005094902,0.980810251,1.47E-36,2.27E-37,0.014094847,0,5.42E-16,1.80E-36,0,-0.013583279,0.01849015,-0.03217152,0.007947569,3,2.53E-05,1.08E-116,0.549903884,3.70E-36,0.45007078,0,1.46E-25,3.92E-40,0,-0.025844642,0.071965673,0.0111769,0.001143796,-0.041331693,4,1.98E-173,1.23E-17,0.281399518,0.718600482,5.15E-59,0,4.22E-53,3.88E-43,0,0.01991189,0.038972116,-0.021880879,-0.010541681,-0.003243553,0.013482397,4,2.83E-10,4.64E-151,0.259749429,0.740250571,0,6.36E-140,4.06E-53,1.83E-37,0,0,-0.01694524,-0.036055526,0.02242749,-0.002098817,-0.001212621,0.001351573,0.027030617,4,1.01E-09,4.64E-138,0.006380364,0.993619635,0,0,3.69E-32,4.12E-50,0,5.72E-194,-0.011821147,-0.052246216,0.01985587,-0.006343284,-0.006595296,0.01927963,-0.037170109,0.02812904
67,FZ479_E_alpina_Plate4,FZ479_E_alpina,FZ479,alpina,Chile,1913,-35.59972222,-71.01166667,1,0.980037379,0.019531964,3.19E-69,0.000430657,5.00E-12,7.72E-103,0.052223382,-0.019468327,1,0.998853102,4.88E-82,4.80E-12,2.75E-24,0.001146888,9.52E-09,2.04E-74,8.08E-42,9.13E-32,-0.036228147,-0.011091995,-0.008667091,2,3.42E-94,0.999146492,1.54E-16,0.000770907,2.14E-25,8.26E-05,1.84E-192,3.16E-14,3.10E-41,0,-0.016423036,0.011665402,0.004785622,0.023635941,1,0.975972797,1.72E-105,2.05E-18,1.50E-27,0.024027203,1.86E-220,1.09E-23,2.70E-41,0,-0.044375098,0.019691009,0.001943807,0.051271746,0.010476758,3,3.66E-144,0.317959909,0.682040091,1.50E-26,1.63E-42,0,6.18E-55,2.22E-34,0,0.023191752,0.009662246,0.022631785,-0.026427039,0.000807422,-0.001238095,1,0.999477574,1.70E-129,2.90E-33,0.000522426,1.83E-288,1.04E-114,1.10E-59,6.64E-31,0,0,-0.022996838,-0.012211231,-0.021726325,-0.029211483,-0.001414219,-0.001194998,0.005748806,1,0.996569873,1.51E-135,2.91E-33,0.003430127,0,1.87E-237,2.14E-27,2.09E-54,0,6.15E-165,-0.028548972,-0.012115506,-0.038304214,-0.033311901,-0.014674473,-0.015404842,-0.019884259,-0.004964428
68,FZ489_E_alpina_Plate4,FZ489_E_alpina,FZ489,alpina,Chile,1921,-35.59944444,-71.01,1,0.986104231,0.013868672,6.01E-87,2.71E-05,5.08E-13,5.48E-99,0.078195689,-0.022384509,1,0.987375474,1.21E-103,1.05E-13,5.45E-22,0.012624526,1.48E-11,2.64E-60,6.33E-46,4.95E-37,-0.051854738,-0.005897961,0.001952305,2,2.81E-108,0.999264563,2.04E-15,0.000565019,8.50E-24,0.000170417,1.05E-163,1.30E-17,4.40E-44,0,-0.02211531,0.008230931,0.002844188,0.022327364,1,0.977954444,4.28E-116,1.35E-16,2.46E-25,0.022045556,6.57E-185,1.77E-26,2.90E-45,0,-0.049901616,0.014665604,0.007621116,0.049583434,-0.004732378,3,2.25E-161,0.239197344,0.760802656,5.18E-24,2.79E-39,4.33E-288,7.45E-58,2.30E-39,0,0.029800561,0.008432313,0.017244745,-0.023600179,-0.000862949,0.009478091,1,0.998872281,1.10E-140,1.25E-29,0.001127719,1.17E-260,5.45E-106,2.41E-59,5.46E-33,0,0,-0.028633636,-0.010778597,-0.017173223,-0.02433862,-0.00359553,0.011994757,0.010180003,1,0.994955397,7.93E-148,1.79E-30,0.005044603,0,2.80E-237,5.23E-30,6.28E-58,0,2.77E-155,-0.036215473,-0.01451376,-0.034142538,-0.031707098,-0.017156062,0.008294985,-0.017712731,-0.002561486
69,FZ518_E_alpina_Plate4,FZ518_E_alpina,FZ518,alpina,Chile,1130,-40.77444444,-72.20027778,2,9.41E-06,0.999990521,2.82E-146,6.46E-08,4.15E-34,0,0.117034177,-0.151567066,5,4.31E-15,1.70E-135,4.25E-13,2.30E-33,1,2.99E-16,2.24E-202,5.57E-186,1.54E-36,-0.041189926,-0.018350402,0.092168954,6,8.46E-157,1.81E-08,4.71E-16,2.98E-68,2.61E-30,0.999999982,0,5.85E-25,2.92E-61,0,-0.012648741,-0.014690067,-0.043665315,0.02998533,5,2.69E-09,2.01E-163,1.93E-19,4.45E-33,0.999999997,0,1.73E-43,4.92E-43,0,-0.040997564,0.069996598,0.071098912,-0.017219888,0.044530784,3,5.63E-171,1.45E-17,1,3.40E-16,1.35E-44,0,3.86E-55,1.62E-43,0,0.018570392,0.019150764,-0.018413903,-0.02959284,-0.028286044,-0.044575595,4,1.54E-12,5.94E-163,3.63E-21,1,0,1.19E-112,3.06E-58,5.58E-44,0,0,-0.018107612,-0.017563621,0.024337628,-0.028486192,-0.029530764,-0.043313282,0.004712164,4,6.33E-11,4.60E-144,5.97E-22,1,0,2.66E-266,1.07E-37,8.63E-52,0,3.02E-157,-0.014716789,-0.029327712,0.013866347,-0.041566982,0.025555148,-0.026337739,-0.000129366,0.0729499
70,FZ523_E_alpina_Plate1,FZ523_E_alpina,FZ523,alpina,Chile,1276,-40.7780556,-72.1891666,2,0.002544864,0.997454432,4.01E-117,7.05E-07,7.18E-26,0,0.099455103,-0.106969123,5,4.73E-10,4.81E-129,2.60E-08,3.90E-33,0.999999974,6.41E-15,1.87E-167,3.42E-102,1.75E-38,-0.048589879,-0.02349914,0.066493026,6,2.27E-141,1.62E-06,1.13E-10,4.20E-48,4.23E-29,0.999998385,0,1.00E-21,2.16E-54,0,-0.017391222,-0.006050233,-0.035610297,0.02496738,5,1.92E-07,1.00E-148,1.25E-12,9.51E-31,0.999999808,0,2.78E-36,2.99E-42,0,-0.04433179,0.065669338,0.057465313,-0.008747781,0.020799596,3,3.16E-166,1.78E-14,1,2.01E-10,1.41E-43,0,2.74E-57,7.28E-41,0,0.021874041,0.020625708,-0.017084856,-0.024603378,-0.011164812,-0.039957604,4,3.94E-11,2.34E-158,9.23E-15,1,0,7.99E-113,5.75E-67,1.25E-37,0,0,-0.022109341,-0.021136535,0.022401377,-0.030542928,-0.010715394,-0.033074109,-0.010322924,4,3.59E-10,6.42E-152,2.50E-17,1,0,5.69E-249,5.58E-33,1.56E-56,0,6.66E-154,-0.022116761,-0.027245351,0.019866367,-0.048939412,0.013426727,-0.044689307,-0.010005046,0.035150555
71,FZ92_E_alpina_Plate5,FZ92_E_alpina,FZ92,alpina,Chile,2085,-33.30333,-70.32027,4,8.93E-07,2.33E-05,1.13E-13,0.999975788,6.17E-18,0,-0.07325847,-0.041404397,6,6.70E-14,3.94E-14,6.87E-21,2.13E-34,4.07E-08,0.999997556,1.20E-236,7.46E-275,2.40E-06,0.047322449,-0.017631869,0.00892466,8,1.03E-17,6.44E-07,5.90E-19,2.01E-50,3.03E-28,5.02E-10,0,0.999999356,7.69E-16,0,0.028058924,0.004557124,-0.013019728,0.008105632,7,5.26E-10,8.77E-22,6.36E-20,7.22E-28,3.52E-05,0,0.999964756,1.78E-19,0,0.059442455,0.036293592,0.016581017,0.016767506,0.002270325,8,4.47E-30,1.99E-24,0.00011477,3.73E-28,2.86E-42,0,9.80E-20,0.99988523,0,-0.03082912,0.009056653,-0.013084111,-0.024754523,0.000842528,0.012753406,8,6.70E-13,4.91E-30,2.72E-28,1.02E-06,0,7.63E-105,3.91E-27,0.999998985,0,3.35E-302,0.031818881,-0.009999204,0.011901244,-0.021270538,0.002212631,0.018633317,-0.01293057,7,1.67E-13,1.05E-37,4.69E-27,2.17E-06,0,7.85E-266,0.999997827,5.09E-32,0,2.06E-146,0.03718505,-0.028530183,0.007623776,-0.026226889,-0.007109649,0.014440184,0.030899374,-0.024346788
72,FZ94_E_alpina_Plate5,FZ94_E_alpina,FZ94,alpina,Chile,2165,-33.2961111,-70.3141667,2,0.009225516,0.989126249,1.05E-60,0.001648236,2.23E-20,2.70E-263,0.024214396,-0.081157277,5,4.03E-09,1.01E-74,1.38E-08,3.75E-27,0.99999942,5.62E-07,1.72E-152,4.53E-138,4.99E-20,-0.011158188,-0.014801332,0.056163824,6,3.27E-87,0.000175566,3.95E-14,1.02E-31,9.80E-31,0.999824373,0,6.06E-08,1.26E-43,0,-0.001990471,0.007244537,-0.019588954,0.031969116,5,4.82E-06,4.49E-101,8.87E-14,1.50E-28,0.999995184,0,1.64E-12,5.63E-46,0,-0.008283275,0.052789567,0.045227883,0.045385276,-0.018503359,3,1.30E-134,4.71E-14,1,6.40E-15,1.09E-42,0,5.12E-49,9.18E-20,0,0.012640918,0.018376219,-0.012151866,-0.041901471,-0.008225586,0.012456967,4,8.65E-09,2.61E-127,2.62E-16,0.999999991,0,4.54E-113,3.40E-58,3.46E-16,0,0,-0.012160931,-0.020580625,0.015033691,-0.038573112,-0.005904705,0.022980632,-0.004886661,4,3.55E-09,5.01E-142,6.41E-19,0.999999996,0,6.39E-287,4.99E-16,8.75E-61,0,9.67E-165,-0.017812523,-0.03839367,0.00755546,-0.059740953,-0.011954583,0.011005352,0.003991768,-0.016610145
73,PHV336_E_alpina_Plate4,PHV336_E_alpina,PHV336,alpina,Chile,140,-51.56794,-72.61786,2,0.018215366,0.981782748,9.70E-111,1.89E-06,4.10E-23,6.89E-261,0.096730732,-0.091339888,5,2.42E-09,2.00E-114,1.89E-12,1.71E-25,0.999999998,2.62E-13,1.48E-126,6.55E-129,1.88E-32,-0.041173776,-0.008216972,0.064534542,6,3.80E-129,3.29E-06,9.08E-15,5.43E-39,1.02E-28,0.999996705,0,2.98E-18,2.58E-55,0,-0.014696426,-0.003577547,-0.026629871,0.032470613,5,1.89E-05,1.13E-132,3.89E-17,1.96E-32,0.999981129,0,1.04E-33,4.02E-36,0,-0.0439798,0.060073884,0.038638122,0.001263765,0.0478014,3,5.35E-167,3.40E-12,1,4.78E-16,4.27E-47,0,7.49E-48,1.73E-40,0,0.021381359,0.022101515,-0.006409991,-0.026927794,-0.036044646,-0.017316524,4,1.04E-08,7.17E-152,3.67E-20,0.99999999,0,5.13E-119,2.95E-54,7.62E-35,0,0,-0.019596357,-0.020289365,0.012401367,-0.03024257,-0.034413765,-0.013827308,-0.016460452,4,1.06E-08,2.88E-158,4.25E-21,0.999999989,0,2.49E-305,1.60E-35,1.81E-55,0,7.36E-165,-0.032383884,-0.039774368,0.002077682,-0.042040209,0.022571136,-0.002943005,0.022139379,0.042196568
74,FZ125_E_revoluta_Plate4,FZ125_E_revoluta,FZ125,revoluta,Chile,1642,-32.99583333,-71.02944444,3,4.76E-17,2.58E-16,0.956716452,0.043283548,5.03E-22,0,-0.157091516,0.004048639,2,7.14E-25,0.999868184,7.54E-52,2.52E-40,7.87E-20,0.000131705,0,0,1.10E-07,0.083190521,-0.00096358,-0.031379855,1,1,1.20E-10,4.54E-42,4.96E-65,4.37E-38,2.75E-26,0,2.87E-10,8.16E-12,0,0.044331467,0.011707295,0.012363606,-0.002322912,2,1.21E-13,1,1.70E-40,8.04E-38,2.43E-13,0,2.79E-14,6.74E-14,0,0.086784916,0.00143917,-0.034891964,0.018485882,0.027042105,1,1,5.34E-32,4.21E-10,4.44E-61,5.58E-56,0,1.29E-16,1.13E-18,0,-0.056065391,-0.00142643,0.012638348,-0.003490334,0.004166394,0.001448567,2,1.18E-16,1,1.07E-61,6.35E-18,0,7.55E-126,5.30E-21,3.20E-18,0,0,0.056560405,0.00197058,-0.012497621,-0.003971605,0.006700022,-0.001013569,-0.001118695,2,4.03E-19,1,1.21E-59,6.55E-18,0,3.23E-280,1.01E-18,5.11E-23,0,8.70E-181,0.074088804,-0.006200488,-0.022119056,0.010254616,0.005239789,0.000187885,0.027700066,-0.007219472
75,FZ359_E_revoluta_Plate4,FZ359_E_revoluta,FZ359,revoluta,Chile,399,-37.63666667,-72.78555556,3,6.36E-20,3.97E-18,0.974571426,0.025428574,6.38E-26,0,-0.177842448,-0.00710361,2,3.04E-29,0.999994284,1.68E-59,1.96E-43,1.52E-22,5.65E-06,0,0,6.13E-08,0.093938237,0.001111812,-0.03196458,1,1,3.20E-12,1.68E-47,3.53E-75,1.48E-39,8.15E-29,0,3.00E-12,6.33E-13,0,0.049698082,0.008824401,0.012913928,-0.002282931,2,2.60E-15,1,9.84E-43,2.79E-39,4.06E-15,0,1.84E-18,1.07E-14,0,0.09769989,-0.005093779,-0.04051893,0.012244098,0.015072002,1,1,8.90E-37,2.80E-11,3.40E-64,4.02E-57,0,2.00E-18,1.76E-24,0,-0.060823065,-0.003091,0.007370686,0.002240986,0.006914657,-0.008511406,2,3.51E-19,1,2.98E-63,1.70E-19,0,1.82E-123,1.01E-22,1.82E-23,0,0,0.059712287,0.004035438,-0.007722013,0.001028852,0.01090475,-0.012826544,-0.001333376,2,7.50E-22,1,3.23E-62,3.60E-20,0,5.56E-270,1.32E-25,1.21E-25,0,7.29E-181,0.081736127,7.80E-05,-0.011977628,0.018102087,0.005139464,-0.013454768,0.023558004,0.001584486
76,FZ360_E_revoluta_Plate1,FZ360_E_revoluta,FZ360,revoluta,Chile,375,-37.6483333,-72.7597222,4,3.80E-12,1.24E-11,0.111929753,0.888070247,2.09E-18,0,-0.126883968,-0.004430645,2,8.51E-20,0.966046232,4.72E-43,8.34E-34,3.73E-15,0.033880993,6.67E-270,0,7.28E-05,0.071846778,0.001066545,-0.020432326,1,0.999999328,3.37E-09,4.45E-35,2.75E-58,6.09E-32,8.96E-22,0,6.68E-07,2.32E-10,0,0.039759541,0.006752882,0.007361176,-0.001588417,2,1.84E-12,1,1.30E-34,7.26E-33,5.23E-12,0,8.52E-12,2.86E-12,0,0.079827362,0.000809451,-0.027033632,0.011134619,0.019579602,1,0.999999997,9.08E-30,2.90E-09,3.49E-52,4.06E-49,0,3.20E-14,1.03E-15,0,-0.050772154,-0.001717908,0.005280796,-0.000906115,0.003632626,-0.004997785,2,1.49E-16,1,2.17E-53,7.89E-16,0,3.24E-109,1.80E-17,4.83E-16,0,0,0.051314572,0.002790958,-0.004501631,-0.00290753,0.003581865,-0.009542118,-0.001098029,2,1.01E-18,1,2.06E-51,1.69E-16,0,3.87E-249,7.88E-19,2.11E-20,0,5.03E-156,0.068039343,-0.004780298,-0.009540935,0.011971838,0.00925507,-0.004227373,0.026247867,0.003694684
77,FZ365_E_revoluta_Plate4,FZ365_E_revoluta,FZ365,revoluta,Chile,773,-37.6019444,-72.8008333,3,1.63E-20,2.54E-18,0.956226332,0.043773668,5.54E-27,0,-0.184005898,-0.011852272,2,3.80E-31,0.999983072,1.74E-57,1.12E-47,3.26E-22,1.64E-05,0,0,5.21E-07,0.099897188,-0.006843277,-0.02257471,1,1,4.56E-12,3.07E-45,1.62E-78,7.60E-43,1.87E-29,0,7.20E-13,1.41E-10,0,0.050233051,0.013407193,0.009721704,-0.00691619,2,4.25E-15,1,3.01E-43,1.11E-41,5.06E-14,0,6.08E-18,1.24E-11,0,0.096339732,0.006751894,-0.038963084,0.008631555,0.03439762,1,1,4.40E-37,9.99E-11,2.02E-64,4.64E-61,0,1.71E-15,2.51E-24,0,-0.062879463,0.000745079,0.008908439,0.001494598,-8.40E-05,-0.006336906,2,4.70E-19,1,3.79E-63,6.98E-19,0,1.35E-133,1.68E-18,2.96E-23,0,0,0.06234936,0.000700678,-0.008242529,0.00138464,0.001024253,-0.01026874,-0.005638565,2,4.09E-21,1,6.04E-61,5.80E-19,0,2.42E-293,3.19E-25,1.49E-20,0,4.21E-186,0.078693489,-0.006754936,-0.01547073,0.018786735,0.016727843,-0.007930655,0.032031378,0.002251178
78,FZ413_E_revoluta_Plate5,FZ413_E_revoluta,FZ413,revoluta,Chile,781,-37.3930555,-71.4569444,3,9.49E-16,2.10E-14,0.904627385,0.095372615,1.80E-22,0,-0.149221272,-0.011016199,2,5.83E-25,0.998992183,1.37E-46,1.65E-41,5.01E-18,0.00100087,0,0,6.95E-06,0.083596629,-0.006641061,-0.016980228,1,0.999999995,5.52E-11,2.16E-37,1.74E-69,7.25E-37,3.83E-25,0,1.06E-09,3.68E-09,0,0.044205344,0.009149364,0.004741308,-0.00672154,2,1.84E-14,1,2.28E-35,1.17E-36,2.07E-13,0,2.47E-15,1.72E-11,0,0.089354617,0.005441569,-0.032686012,0.000393443,0.013922508,1,1,5.35E-34,1.46E-10,4.74E-54,1.42E-54,0,4.03E-14,4.30E-20,0,-0.055600464,0.001222549,0.00265157,0.005082978,0.005453411,-0.000136702,2,1.42E-18,1,5.24E-53,8.28E-18,0,1.06E-120,6.39E-18,8.81E-20,0,0,0.055723159,-0.00058041,-0.00274432,0.005881995,0.008679241,-0.003845215,0.000308216,2,3.90E-21,1,1.20E-54,5.40E-19,0,1.84E-263,1.10E-21,3.91E-21,0,1.56E-170,0.074933794,-0.00424854,-0.006942485,0.016773335,0.008670428,-0.01131441,0.018880976,-0.012466667
79,FZ454_E_revoluta_Plate4,FZ454_E_revoluta,FZ454,revoluta,Chile,664,-38.3477777,-71.8491666,3,4.79E-21,3.54E-19,0.943828334,0.056171666,1.52E-26,0,-0.188907303,-0.003444843,2,1.36E-32,0.999996375,7.55E-65,1.53E-44,1.44E-23,2.17E-06,0,0,1.45E-06,0.103124739,0.004122245,-0.025617549,1,1,2.47E-12,6.60E-48,9.02E-81,2.80E-41,1.37E-30,0,5.50E-14,1.54E-10,0,0.051583456,0.01008133,0.012124205,-0.007542626,2,9.20E-16,1,1.76E-45,1.30E-40,4.07E-15,0,3.46E-20,2.51E-12,0,0.10022219,-0.002652506,-0.039607247,0.007650187,0.030680252,1,1,1.67E-37,4.49E-11,8.29E-69,1.98E-59,0,5.01E-16,1.28E-26,0,-0.063924782,-0.003453907,0.01082608,0.003231561,0.000743837,-0.000460145,2,2.25E-19,1,1.11E-66,7.35E-20,0,2.23E-129,1.23E-18,3.27E-25,0,0,0.063122343,0.004141912,-0.009373536,0.002947018,0.003799926,-0.00896919,0.003718084,2,9.38E-22,1,2.15E-64,3.71E-20,0,2.81E-285,1.06E-27,1.49E-21,0,1.88E-186,0.083582072,-0.00195442,-0.01637566,0.021733557,0.013166315,-0.001395801,0.022553593,0.002999917
80,FZ491_E_revoluta_Plate1,FZ491_E_revoluta,FZ491,revoluta,Chile,438,-35.65194444,-71.25138889,3,4.46E-20,1.42E-18,0.973359164,0.026640836,2.23E-25,0,-0.179202968,-0.000881965,2,7.35E-31,0.999989891,4.97E-59,7.96E-44,5.04E-22,6.44E-06,0,0,3.67E-06,0.097516259,0.00088404,-0.019279024,1,1,6.32E-13,4.78E-45,3.93E-81,1.05E-39,1.09E-27,0,2.59E-11,2.23E-12,0,0.051324341,0.006836812,0.005912789,-0.002982656,2,9.93E-16,1,2.37E-43,1.30E-38,1.15E-13,0,7.05E-15,1.32E-13,0,0.09901676,0.00557386,-0.02385779,0.012576258,0.032287569,1,1,4.99E-38,3.89E-11,6.35E-65,2.41E-57,0,5.88E-17,1.42E-20,0,-0.061905201,-0.002487314,0.005205734,-0.005635965,-0.000405624,-0.000151116,2,5.52E-20,1,7.40E-64,1.33E-18,0,3.78E-124,2.70E-20,7.91E-19,0,0,0.061756812,0.003725267,-0.004518776,-0.006572777,0.000977635,-0.003604829,-0.0034007,2,4.51E-22,1,2.40E-62,4.99E-19,0,2.78E-275,1.10E-20,1.25E-22,0,6.75E-178,0.08053182,-0.003794506,-0.012880442,0.005289066,0.013499737,-0.008274819,0.029830022,-0.007363532
81,FZ495_E_revoluta_Plate4,FZ495_E_revoluta,FZ495,revoluta,Chile,437,-35.6477777,-71.2552778,3,4.95E-18,1.23E-17,0.941095572,0.058904428,8.76E-22,0,-0.165678358,0.014436385,2,4.80E-27,0.999953697,3.28E-59,3.29E-36,1.81E-20,3.22E-05,0,0,1.41E-05,0.088342984,0.011833508,-0.025348268,1,1,1.16E-11,5.83E-45,6.53E-73,1.55E-34,2.45E-27,0,1.64E-11,2.26E-11,0,0.047627424,0.003192114,0.011642008,-0.003835765,2,5.14E-15,1,7.41E-43,1.46E-34,3.94E-14,0,2.59E-16,2.81E-13,0,0.09471191,-0.008068005,-0.024807763,0.010538145,0.027177009,1,1,1.44E-35,7.23E-11,2.02E-64,2.63E-50,0,4.61E-17,1.35E-22,0,-0.058445776,-0.008560052,0.005400012,0.000270641,0.003314857,-0.003069541,2,4.43E-19,1,4.29E-62,6.73E-19,0,1.65E-109,1.68E-20,8.79E-22,0,0,0.05813025,0.008451485,-0.003501552,0.00097757,0.006021739,-0.005739926,-0.008814834,2,1.19E-20,1,4.91E-58,2.54E-19,0,2.70E-244,6.79E-24,1.02E-23,0,3.72E-153,0.07356842,0.002522999,-0.005104825,0.017916369,0.008445616,-0.006806763,0.037041897,-0.006164325
82,FZ499_E_revoluta_Plate4,FZ499_E_revoluta,FZ499,revoluta,Chile,266,-35.9697223,-71.4836111,3,7.24E-21,2.60E-18,0.909559036,0.090440964,8.19E-28,0,-0.188844532,-0.016528274,2,1.67E-31,0.999994233,1.07E-60,1.87E-47,2.93E-23,5.69E-06,0,0,8.06E-08,0.100933799,-0.004111592,-0.029449563,1,1,6.52E-13,1.45E-47,2.28E-82,2.50E-42,2.08E-28,0,1.47E-11,9.86E-14,0,0.053064518,0.009820007,0.007934549,-0.000826863,2,1.36E-16,1,9.44E-45,1.26E-41,6.87E-15,0,4.13E-16,1.36E-16,0,0.104709798,0.004541631,-0.031976227,0.017985237,0.01958681,1,1,2.03E-39,1.62E-11,8.68E-67,2.32E-60,0,6.28E-21,4.41E-23,0,-0.064068476,-0.001901517,0.006192969,-0.003539906,0.009344768,-0.003280853,2,1.43E-20,1,1.18E-63,3.14E-20,0,1.10E-129,5.20E-26,9.93E-22,0,0,0.062929515,0.002371891,-0.005360014,-0.000817603,0.014894454,-0.002544944,-0.005723758,2,1.13E-22,1,3.41E-61,1.63E-20,0,7.69E-286,7.55E-24,5.53E-30,0,2.92E-185,0.082677348,-0.004446395,-0.008872827,0.018613845,-0.002571498,-0.004620168,0.034178679,-0.002471745
83,FZ501_E_revoluta_Plate4,FZ501_E_revoluta,FZ501,revoluta,Chile,530,-36.6005556,-71.4691667,3,1.85E-17,7.20E-16,0.96400032,0.03599968,4.34E-24,0,-0.159679741,-0.011201612,2,2.94E-27,0.999773474,5.28E-50,1.29E-42,3.99E-19,0.000211294,0,0,1.52E-05,0.088870727,-0.005016545,-0.013978744,1,0.999999999,1.89E-11,1.27E-39,9.90E-72,3.81E-39,1.37E-26,0,9.52E-11,1.09E-09,0,0.045746225,0.011147793,0.006249701,-0.006852018,2,5.76E-15,1,4.07E-38,2.43E-38,2.01E-13,0,4.76E-15,1.95E-11,0,0.090858106,0.009435822,-0.030041157,0.003764401,0.026193085,1,1,1.07E-34,1.03E-10,8.82E-58,2.85E-57,0,1.12E-13,3.10E-19,0,-0.057580966,0.001715862,0.005803416,0.000461539,0.00082815,0.006900804,2,5.74E-19,1,2.83E-56,3.06E-18,0,1.76E-126,8.53E-17,2.14E-19,0,0,0.058471315,-0.000739227,-0.00419407,0.003583595,0.002700559,0.002122688,-0.003103364,2,7.65E-21,1,5.71E-54,1.38E-18,0,2.53E-281,8.94E-22,1.77E-19,0,1.07E-171,0.072993099,-0.00930087,-0.008597521,0.019853945,0.012779956,0.002754487,0.029476488,-0.011070005
